"","Document","Date","clean_sentence","Source","Recipient_Code","Recipient_Name","aid_type","recipient_type","Note"
"302","2018-faaliyet-raporu.pdf","2018","Sertifika programına katılan öğrencilerin ülkeleri ise Yemen, Bosna Hersek, Afganistan, Makedonya, İran, Romanya, Ukrayna, Rusya, Kırgızistan, Özbekistan, Suriye, Kazakistan, Gürcistan, Hindistan, Irak, Ürdün, Çin, Azerbaycan ve Mısır olarak sıralanıyor.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"303","2019-faaliyet-raporu.pdf","2019","Romanya, Polonya, Bosna Hersek, Gürcistan, Japonya, Malezya, Kosova, Arnavutluk ve Filistin’de Türkçenin seçmeli ya da zorunlu yabancı dil olarak okutulması amacıyla Tercihim Türkçe projesini düzenliyoruz.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"304","2019-faaliyet-raporu.pdf","2019","Diğer Kültür Sanat Faaliyetleri Tarih Koro Çalışmaları ( Priştine YEE, Prizren YEE ve İpek YEE 2019) 01.01.2019 Ders Dışı Etkinlikler (Priştine YEE, Prizren YEE ve İpek YEE 2019) 01.01.2019 2019 - Anadolu Üniversitesi Kosova Programları 12.01.2019 Reşit Hanedan'ın Kitaplarının Satın Alınması ve Kargolanması 15.01.2019 İpek YEE’nin Ebru Gösterimleri 01.02.2019 Çiftelia Kursu (2019) 01.02.2019 2019 - Resim ve Fotoğraf Yarışması 01.02.2019 OTİZM ve Güncel Uygulamaları Paneli (2019) 01.02.2019 Türkiye'de ve Kosova'da Mesleki Eğitim -2019 02.02.2019 Kosova’da 18 Mart ve Çanakkale Ruhu (2019) 01.03.2019 2019 - YÖS -Yüksek Öğrenim Öğrenci Sınavları 04.03.2019 İstiklal Marşının Kabul Edilme Günü Ve Mehmet Akif Ersoy’u Anma Günü (Kosova 2019) 10.03.2019 2019 - Çeşme Derneği 13.Yaşında 01.04.2019 Kosovalı Engelli Çocuklar İle El Elle (2019) 01.04.2019 Türk Sineması Günleri-Kosova (2019) 02.04.2019 Gençlik Kampları (2019) 20.04.2019 2019 - 23 Nisan Kosova Türkleri Milli Bayramı 22.04.2019 23 Nisan Çocuk Bayramı Konseri 25.04.2019 74 2019 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ Diğer Kültür Sanat Faaliyetleri Tarih Kardeşlik Buluşmaları (2019) 01.05.2019 Bağcılar’dan İpek’e Kültür Köprüleri - Osmanlı Belgeleri’nde İpek kitap tanıtımı 03.05.2019 Türkçe Kurs/Derslerin Verildiği Okullarla İşbirliği (2019) 04.05.2019 Uluslararası Okul Yöneticileri Konferansı 27.06.2019 2019 - 15 Temmuzu Anma-Demokrasi Ve Milli Birlik Günü -Önemli Anma Günü 01.07.2019 Balkanlar'da Bir Türk Aydını-Gülçınar İlhami Emin Belgesel Filmi (2019) 31.08.2019 Göbeklitepe - Fotoğraf Sergisi 29.10.2019 2019 - Tarih ve Sosyal Bilgiler Öğretmenlerinin Türkiye Ziyareti 17.11.2019 Kosova’da 24 Kasım Öğretmenler Günü Kutlaması 22.11.2019 Oyun Bozan Atolye Tiyatro Oyunları 2019 27.11.2019 75 YUNUS EMRE ENSTİTÜSÜ 2019 FAALİYET RAPORU 25.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"305","2019-faaliyet-raporu.pdf","2019","Müfredat ve araç gereç geliştirme süreçlerinin tamamlanmasının ardından Romanya, Polonya, Bosna Hersek, Gürcistan, Japonya, Malezya, Kosova, Arnavutluk, Filistin’de Türkçe, seçmeli ya da zorunlu yabancı dil dersi olarak orta öğretim okullarında okutul- maktadır.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Yerel Yönetimler",""
"306","2019-faaliyet-raporu.pdf","2019","2018-2019 Yılı Öğrenci ve Okul Sayısının Ülkelere Göre Dağılımı Ülke Adı Okul Sayısı Öğrenci Sayısı Romanya 3 90 Polonya 3 50 Bosna Hersek 159 8500 Gürcistan 5 490 Japonya 3 77 Malezya 6 500 Kosova 13 500 Arnavutluk ( İşkodra) 3 405 Arnavutluk ( Tiran) 3 313 Filistin 2 50 197 10885 113 YUNUS EMRE ENSTİTÜSÜ 2019 FAALİYET RAPORU 114 2019 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ III.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"307","2020-faaliyet-raporu.pdf","2020","2020 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ 37 KÜLTÜR SANAT ETKİNLİKLERİMİZDEN SEÇMELER 09 0CAK 2020 Prizren Yunus Emre Enstitüsü Kütüphanesine İlgi Büyük Kosova’nın Prizren şehrinde bulunan Yunus Emre Enstitüsü Kütüphanesi kitapseverler tarafından yoğun ilgi görüyor.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"308","2020-faaliyet-raporu.pdf","2020","46 YUNUS EMRE ENSTİTÜSÜ 2020 FAALİYET RAPORU KÜLTÜR SANAT ETKİNLİKLERİMİZDEN SEÇMELER 05 ŞUBAT 2020 Uluslararası Türkçe Konuşma Kulübü Gerçekleşti Amman Yunus Emre Enstitüsü ola- rak Ukrayna, Mısır, Kuzey Make- donya, Romanya, Kosova, İtalya, Malezya, Filistin, Polonya, İran, Fas ve Senegal Merkezlerimizle birlikte Uluslararası Türkçe Konuşma Kulü- bünü gerçekleştirdik.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"309","2020-faaliyet-raporu.pdf","2020","90 YUNUS EMRE ENSTİTÜSÜ 2020 FAALİYET RAPORU KÜLTÜR SANAT ETKİNLİKLERİMİZDEN SEÇMELER 13 HAZİRAN 2020 Türk ve Kosovalı Öğrencilerden Eğitimcilere Dijital Saygı Konseri Kosova'daki Priştine, Prizren ve İpek Yunus Emre Enstitüleri koordinesinde geçen yıl kar- deş okul olan Priştine ""Prenk Jakova"" Müzik Lisesi ve İstanbul Aydın Doğan Güzel Sanatlar Lisesi iş birliğinde düzenlenen dijital saygı kon- serine, Türkiye'nin Priştine Büyükelçisi Çağrı Sakar, İstanbul İl Milli Eğitim Müdürü Levent Yazıcı, Priştine, Prizren ve İpek Yunus Emre Enstitüleri Müdürü Mehmet Ülker ve Priştine Belediyesi Eğitim Müdürü Shpresa Shala gön- derdikleri görüntülü mesajlarıyla destek verdi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"310","2020-faaliyet-raporu.pdf","2020","Türk fotoğraf sanatçısı Ünal Çam’ın eserlerinin de bulunduğu serginin açılışı 25 Temmuz’da Türkiye, Avus- turya, Lüksemburg, Litvanya ve Bulgaristan kültür merkezleri, Paris temsilcilerinin katılımıyla gerçekleşti.","Yee",355,"Bulgaristan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"311","2020-faaliyet-raporu.pdf","2020","Makedonya’nın ünlü akademisyenleri Aleksandar Prokopiev ve Ermis Lafaza- novski möderatörlüğünde Saraybosna, Bulgaristan, Slovenya, Sırbistan, Hırvatis- tan ve Makedonya'daki önemli yazarla- rın davet edildiği festivale her bir yazarın kendi eserinden birer bölüm okudukla- rı kapanış programı 16 Eylül Çarşamba günü Arnavutluk doğumlu yazar İsmail Kadare’nin aldığı Prozart Ödülü ile sona erdi.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"312","2020-faaliyet-raporu.pdf","2020","İpek “Azem Shkreli” Kütüphanesi ko- ordinesinde, İpek Belediyesi ve İpek Yunus Emre Enstitüsü katkılarıyla İpek Meydanı'nda düzenlenen fuara, Makedonya, Arnavutluk, Kosova ve Türkiye'den yayınevleri katıldı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"313","2020-faaliyet-raporu.pdf","2020","İpek “Azem Shkreli” Kütüphanesi ko- ordinesinde, İpek Belediyesi ve İpek Yunus Emre Enstitüsü katkılarıyla İpek Meydanı'nda düzenlenen fuara, Makedonya, Arnavutluk, Kosova ve Türkiye'den yayınevleri katıldı.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"314","2020-faaliyet-raporu.pdf","2020","120 YUNUS EMRE ENSTİTÜSÜ 2020 FAALİYET RAPORU KÜLTÜR SANAT ETKİNLİKLERİMİZDEN SEÇMELER 11 EKİM 2020 Kosova’da Türk Sanatçılar Dünya Sanatçılarıyla Buluştu Kosovalı Kültür-Sanat derneği Exarte tarafından Kosova'nın Kültür Gençlik ve Spor Bakanlığı, Yunus Emre Enstitüsü ve Fushë Kosova Belediyesi'nin katkılarıyla düzen- lenen ""9.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"315","2020-faaliyet-raporu.pdf","2020","11-17 Ekim 2020 tarihleri arasında düzenlenen festivalde Kosova, Ar- navutluk, Kuzey Makedonya, İsviç- re, Bulgaristan, Bosna Hersek, Tür- kiye ve Fransa’dan kendi alanında başarılı ressamlar yer aldı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"316","2020-faaliyet-raporu.pdf","2020","11-17 Ekim 2020 tarihleri arasında düzenlenen festivalde Kosova, Ar- navutluk, Kuzey Makedonya, İsviç- re, Bulgaristan, Bosna Hersek, Tür- kiye ve Fransa’dan kendi alanında başarılı ressamlar yer aldı.","Yee",355,"Bulgaristan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"317","2020-faaliyet-raporu.pdf","2020","11-17 Ekim 2020 tarihleri arasında düzenlenen festivalde Kosova, Ar- navutluk, Kuzey Makedonya, İsviç- re, Bulgaristan, Bosna Hersek, Tür- kiye ve Fransa’dan kendi alanında başarılı ressamlar yer aldı.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"318","2020-faaliyet-raporu.pdf","2020","122 YUNUS EMRE ENSTİTÜSÜ 2020 FAALİYET RAPORU KÜLTÜR SANAT ETKİNLİKLERİMİZDEN SEÇMELER 20 EKİM 2020 Türkçe ve Arnavutçanın Ahengi Priştine DAM Festivalinde Buluştu Dünya'nın farklı ülkelerinden gelen sanatçıların katılımı ile bu yıl 15'incisi düzenlenen Ulus- lararası DAM Müzik Festivalinde bu yıl Kosova Türk Toplumu'nun önde gelen sanatçıların- dan Ebru Jılta’da yer aldı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"319","2020-faaliyet-raporu.pdf","2020","Kosova’nın kuzeyinde bulunan Mitrovica Şehrinde ikamet eden Down Sendromlu çocuklar ile ailelerinin de katıldığı programda, engelli çocukla- rın; sabır ve emek gerektiren bir uğraşı olan ebru sanatı ile farklı bir deneyim kazanmaları sağlandı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"320","2020-faaliyet-raporu.pdf","2020","126 YUNUS EMRE ENSTİTÜSÜ 2020 FAALİYET RAPORU KÜLTÜR SANAT ETKİNLİKLERİMİZDEN SEÇMELER 21 KASIM 2020 Mert Talat Dilekçioğlu ile Türkçe Sesletim ve Duyumsama Atölyesine Prizren'de Yoğun İlgi Kosova’nın Prizren kentindeki tiyatro oyuncuları Yunus Emre Enstitüsünün (YEE) dü- zenlediği Türkçe Sesletim ve Duyumsama Atölyesi'nde bir araya geldi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"321","2020-faaliyet-raporu.pdf","2020","Ünlü oyuncu ve seslendirme sanatçısı Mert Talat Dilekçioğlu'nun öncülüğünde salgın tedbirlerinden dolayı çok kısıtlı sayıda katılımcı ile 21 Kasım'da Kosova’nın Prizren ken- tinde başlayan atölyeye Prizren kentinde faaliyet gösteren 4 tiyatro grubunun temsilci- leri katıldı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"322","2020-faaliyet-raporu.pdf","2020","Cüceloğlu, aile ilişkisi yanında salgın nedeniyle oluşan durumun bu sürece yansıması ve Kosovalıların merak ettikleri konular hakkında bilgi verdi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"323","2020-faaliyet-raporu.pdf","2020","Programa Kuzey Makedonya Ana- yasa Mahkemesi Başkanı Salih Mu- rat, Kuzey Makedonya Genelkurmay Başkan Yardımcısı Azim Nuredini, Türkiye'nin Üsküp Büyükelçisi Ha- san Mehmet Sekizkök, milletvekille- ri, belediye başkanları, ülkedeki Türk kurum ve kuruluş temsilcileri katıldı.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"324","2020-faaliyet-raporu.pdf","2020","Yıllara Göre Öğrenci ve Okul Sayısı Öğrenci Sayısı Okul Sayısı Ülke Adı Okul Sayısı Öğrenci Sayısı Arnavutluk (İşkodra) 3 405 Arnavutluk (Tiran) 3 313 Bosna Hersek 159 8503 Filistin 2 49 Gürcistan 5 491 Japonya 3 77 Kosova 13 502 Malezya 6 884 Polonya 3 52 Romanya 3 91 10 200 11367 2020 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ 145 Tercihim Türkçe Projesi Kapsamında Yapılan Faaliyetler 20 MART 2020 Kardeş Okul Gezileri Yunus Emre Enstitüsü tarafından Bos- na Hersek'te yürütülen Tercihim Türkçe Projesinin bir parçası olan Kardeş Okul Projesi ile iki ülke arasındaki ziyaret- ler devam ediyor.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"325","2020-faaliyet-raporu.pdf","2020","Birleşik Krallıkların yurt dışında kültürel faaliyetlerini yürüten British Council, Türkiye’den Abdullah Gül Üniversitesi ve ATÖLYE, Sırbistan’dan Nova Iskra ve Yunanistan’dan BIOS ortaklığıyla 18 ay süren bir proje yürüttü.","Yee",350,"Yunanistan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"326","2020-faaliyet-raporu.pdf","2020","15 TEMMUZ KAPSAMINDA YAPILAN FAALİYETLER -2020 No Faaliyet Adı Tarih Kültür Merkezi 15 Temmuz Demokrasi Bayramı ve Şehitleri Anma 1 15 Temmuz 2020 Senegal-Dakar Programı-Fotoğraf Sergisi Kültür Sanat 15 Temmuz Demokrasi ve Milli Birlik 2 15 Temmuz 2020 Bosna Hersek-Mostar Günü - Ağaçlandırma Projesi 15 Temmuz Demokrasi ve Milli Birlik Günü Anma 3 15 Temmuz 2020 Hırvatistan-Zagreb Programı 15 Temmuz Milli Birlik ve Demokrasi Günü- Fotoğraf Sergisi- Resim Yarışması 4 15 Temmuz 2020 Kosova-Priştine The Network” filminin sosyal medya mecralarında Arnavutça alt yazı ile yayınlanması 5 'Demokrasi Zaferi” Fotoğraf Sergisi 15 Temmuz 2020 Mısır-Kahire 6 15 Temmuz Demokrasi ve Millî Birlik Günü 15 Temmuz 2020 Romanya-Bükreş 7 15 Temmuz Demokrasi ve Milli Birlik Günü 15 Temmuz 2020 KKTC-Lefkoşa 8 15 Temmuz Anma Etkinlikleri- Maraton Koşusu 15 Temmuz 2020 Bosna Hersek-Saraybosna 9 Demokrasi Günü Anma Programı-Sempozyum 15 Temmuz 2020 Afganistan-Kabil 15 Temmuz ingilizce olarak ""darbeye karşı Türk halkının ve Türkiye Devletinin yanında durdugunuz 10 15 Temmuz 2020 Güney Afrika-Johannesburg için teşekkürler"" temalı Güney Afrika'nın en yoğun yerlerindeki bilboardlarda yer alması 11 15 Temmuz Fotoğraf Sergisi 15 Temmuz 2020 Romanya-Köstence 15 Temmuz Demokrasi ve Milli Birlik Günü 12 15 Temmuz 2020 Pakistan-Lahor Fotoğraf Sergisi 15 Temmuz Demokrasi ve Milli Birlik Günü Anma 13 15 Temmuz 2020 Tataristan-Kazan Etkinliği 14 15 Temmuz Anma Günü 15 Temmuz 2020 Hollanda-Amsterdam 16 Temmuz Demokrasi ve Milli Birlik Günü Anma 15 15 Temmuz 2020 Fas-Rabat Programı-Resim Sergisi 186 YUNUS EMRE ENSTİTÜSÜ 2020 FAALİYET RAPORU 2020 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ 187 Uluslararası III.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"327","2021_yillik_faaliyet_raporu.pdf","2021","2021 YILI KÜLTÜR SANAT PROJELERİ Yunus Emre Enstitüsü ve Okçular Vakfı iș birliğiyle geleneksel Türk okçuluğunun tarihi, sportif, sanatsal, kültürel ve eğitsel nitelikleriyle kavranması, dünyaya tanıtılması ve bu alanda sporcular yetiștirerek Kemankeș kültürler arasındaki diyaloğa katkı sağlamak amacıyla 2017 yılında hayata geçirilen Projesi “Kemankeș Projesi” kapsamında 2021 yılında Arnavutluk, Gürcistan, Hırvatistan, Katar, Kosova, Kuzey Makedonya, Lübnan, Macaristan, Polonya, Sırbistan ve Suriye Güvenli Bölge olmak üzere 11 ülkede Yunus Emre Enstitüleri bünyesinde “Geleneksel Türk Okçuluğu Kursu” düzenlendi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"328","2021_yillik_faaliyet_raporu.pdf","2021","2021 YILI KÜLTÜR SANAT PROJELERİ Yunus Emre Enstitüsü ve Okçular Vakfı iș birliğiyle geleneksel Türk okçuluğunun tarihi, sportif, sanatsal, kültürel ve eğitsel nitelikleriyle kavranması, dünyaya tanıtılması ve bu alanda sporcular yetiștirerek Kemankeș kültürler arasındaki diyaloğa katkı sağlamak amacıyla 2017 yılında hayata geçirilen Projesi “Kemankeș Projesi” kapsamında 2021 yılında Arnavutluk, Gürcistan, Hırvatistan, Katar, Kosova, Kuzey Makedonya, Lübnan, Macaristan, Polonya, Sırbistan ve Suriye Güvenli Bölge olmak üzere 11 ülkede Yunus Emre Enstitüleri bünyesinde “Geleneksel Türk Okçuluğu Kursu” düzenlendi.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"329","2021_yillik_faaliyet_raporu.pdf","2021","Kültür ve Turizm Bakanlığı ve Okçular Vakfının destekleriyle Priștine, Prizren, İpek ile Üsküp Yunus Emre Enstitülerinin koordinesinde yürütülen “Oyun Karavanı Projesi” Kuzey Makedonya ve Kosova’da hayata geçirildi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"330","2021_yillik_faaliyet_raporu.pdf","2021","Kültür ve Turizm Bakanlığı ve Okçular Vakfının destekleriyle Priștine, Prizren, İpek ile Üsküp Yunus Emre Enstitülerinin koordinesinde yürütülen “Oyun Karavanı Projesi” Kuzey Makedonya ve Kosova’da hayata geçirildi.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"331","2021_yillik_faaliyet_raporu.pdf","2021","Enstitüsü bünyesinde Türkçe öğrenen kursiyerler ile Hırvatistan, Bosna Hersek, Kosova, Karadağ, Arnavutluk ve Kuzey Makedonya’dan programa katılan genç șair ve yazarlar Yunus Emre’nin șiirlerini kendi dillerinde ve Türkçe seslendirdi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"332","2021_yillik_faaliyet_raporu.pdf","2021","Enstitüsü bünyesinde Türkçe öğrenen kursiyerler ile Hırvatistan, Bosna Hersek, Kosova, Karadağ, Arnavutluk ve Kuzey Makedonya’dan programa katılan genç șair ve yazarlar Yunus Emre’nin șiirlerini kendi dillerinde ve Türkçe seslendirdi.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"333","2021_yillik_faaliyet_raporu.pdf","2021","YUNUS EMRE YILI FAALİYETLERİ Arnavutluk, Kosova, Kuzey Makedonya, Bosna Hersek ve Türkiye’de Yunus Emre Temalı Resim Yarıșması Tiran Yunus Emre Enstitüsü, Türkiye Gençlik Vakfı ve Arnavutluk Cumhuriyeti Güzel Sanatlar Üniversitesi iș birliğiyle Balkanlar’da Yunus Emre’yi tanıtmak ve anlamak amacıyla “Yunus Emre Resim Yarıșması” düzenlendi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"334","2021_yillik_faaliyet_raporu.pdf","2021","YUNUS EMRE YILI FAALİYETLERİ Arnavutluk, Kosova, Kuzey Makedonya, Bosna Hersek ve Türkiye’de Yunus Emre Temalı Resim Yarıșması Tiran Yunus Emre Enstitüsü, Türkiye Gençlik Vakfı ve Arnavutluk Cumhuriyeti Güzel Sanatlar Üniversitesi iș birliğiyle Balkanlar’da Yunus Emre’yi tanıtmak ve anlamak amacıyla “Yunus Emre Resim Yarıșması” düzenlendi.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"335","2021_yillik_faaliyet_raporu.pdf","2021","KÜLTÜR SANAT ETKİNLİKLERİMİZDEN BAZILARI 21.12.2021 Kuzey Makedonya’da “21 Aralık Türkçe Eğitim Günü” Türk İșbirliği ve Koordinasyon Ajansı Bașkanlığı (TİKA) ve Yunus Emre Enstitüsünün destekleriyle Kuzey Makedonya Türk Sivil Toplum Teșkilatları Birliği tarafından Kuzey Makedonya’da yașayan Türklerin resmî bayramı olan “21 Aralık Türkçe Eğitim Günü” dolayısıyla kutlama programı düzenlendi.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"336","2021_yillik_faaliyet_raporu.pdf","2021","Müfredat ve araç-gereç geliștirme süreçlerinin tamamlanmasının ardından Bosna Hersek, Romanya, Polonya, Gürcistan, Japonya, Malezya, Kosova, Arnavutluk, Filistin’de Türkçe, seçmeli ya da zorunlu yabancı dil dersi olarak orta öğretim okullarında okutulmaktadır.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"337","2021_yillik_faaliyet_raporu.pdf","2021","2021 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ 139 Yıllara Göre Öğrenci Sayısı Grafiği Öğrenci Sayısı 10885 11367 11.248 12000 10545 10000 8770 7246 7619 6809 8000 5892 6000 4000 2601 2000 1100 0 12 13 14 15 16 17 18 19 20 21 22 20 20 20 20 20 20 20 20 20 20 20 - - - - - - - - - - - 11 12 13 14 15 16 17 18 19 20 21 20 20 20 20 20 20 20 20 20 20 20 Yıllara Göre Okul Sayısı Grafiği 300 239 250 200 194 197 200 164 154 150 137 94 97 100 48 55 50 0 12 13 14 15 16 17 18 19 20 21 22 20 20 20 20 20 20 20 20 20 20 20 - - - - - - - - - - - 11 12 13 14 15 16 17 18 19 20 21 20 20 20 20 20 20 20 20 20 20 20 Ülkelere Göre Okul ve Öğrenci Sayısı Tablosu Ülke Adı Okul Sayısı Öğrenci Sayısı Arnavutluk 7 506 Bosna Hersek 193 7287 Filistin 2 81 Gürcistan 4 352 Japonya 2 24 KKTC 2 119 Kosova 10 618 Macaristan 1 20 Malezya 4 232 Lübnan 6 517 Polonya 2 47 Ukrayna 2 181 Somali 3 624 Tayland 1 640 TOPLAM 239 11.248 140 YUNUS EMRE ENSTİTÜSÜ 2021 FAALİYET RAPORU 5.1 Tercihim Türkçe Projesi Kapsamında Yapılan Faaliyetler 5.1 Sosyal Faaliyetler Proje kapsamında çeșitli spor turnuvaları, bilgi ve kültür yarıșmaları, tiyatro ve gösteriler, sanatçı bulușmaları ve söyleșiler gibi pek çok etkinlik düzenlenmektedir.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"338","2022-faaliyet-raporu.pdf","2022","2022 yılında Kosova, Arnavutluk, Pakistan, Moldova, Katar, Bosna Hersek, Güney Afrika, Gürcistan, İran, Karadağ, KKTC, Senegal, Malezya ve Macaristan olmak üzere 14 ülkede Yunus Emre Enstitüleri bünyesinde “Geleneksel Türk Okçuluğu Kursu” düzenlendi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"339","2022-faaliyet-raporu.pdf","2022","34 yee.org.tr Bağımsız Kosova Programı (17.02.2022) Prizren Yunus Emre Enstitüsü ve Kosova Türk Dernekleri Birliği iş birliğiyle Kosova Cumhuriyeti’nin bağımsızlığının yıl dönümü münasebetiyle “Bağımsız Kosova” adlı program gerçekleştirildi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
